loc_missing,cnt_with_hhm,cnt_grandparents,cnt_kindergarden,cnt_hhm_id,cont_id
0,TRUE,NA,NA,NA,3825001
0,FALSE,NA,NA,382500002,3825002
0,FALSE,NA,NA,382500004,3825003
0,TRUE,NA,NA,NA,3825004
0,TRUE,NA,NA,NA,3825005
0,TRUE,NA,NA,NA,3825006
0,TRUE,NA,NA,NA,3825007
0,TRUE,NA,NA,NA,3825008
0,TRUE,NA,NA,NA,3825009
0,TRUE,NA,NA,NA,3825010
0,TRUE,NA,NA,NA,3825011
0,FALSE,NA,NA,382500001,3825012
0,FALSE,NA,NA,382500003,3825013
0,FALSE,NA,NA,479300001,4793001
0,TRUE,NA,NA,NA,4793002
0,TRUE,NA,NA,NA,4793003
0,FALSE,NA,NA,479300003,4793004
0,FALSE,NA,NA,479300002,4793005
0,TRUE,NA,NA,NA,4793006
0,TRUE,NA,NA,NA,4793007
0,FALSE,NA,NA,484500002,4845001
0,TRUE,NA,NA,NA,4845002
0,TRUE,NA,NA,NA,4845003
0,TRUE,NA,NA,NA,4845004
0,FALSE,NA,NA,484500001,4845005
0,TRUE,NA,NA,NA,4845006
0,TRUE,NA,NA,NA,4845007
0,TRUE,NA,NA,NA,4845008
0,TRUE,NA,NA,NA,4845009
0,TRUE,NA,NA,NA,4845010
0,TRUE,NA,NA,NA,4845011
0,TRUE,NA,NA,NA,4845012
0,TRUE,NA,NA,NA,13427001
0,TRUE,NA,NA,NA,13427002
0,TRUE,NA,NA,NA,13427003
0,TRUE,NA,NA,NA,13427004
0,FALSE,NA,NA,1590700001,15907001
0,TRUE,NA,NA,NA,15907002
0,FALSE,NA,NA,1590700002,15907003
0,TRUE,NA,NA,NA,15907004
0,TRUE,NA,NA,NA,15907005
0,TRUE,NA,NA,NA,15907006
0,TRUE,NA,NA,NA,15907007
0,TRUE,NA,NA,NA,15907008
0,FALSE,NA,NA,1590700003,15907009
0,TRUE,NA,NA,NA,15907010
0,FALSE,NA,NA,11973000003,119730001
0,TRUE,NA,NA,NA,119730002
0,TRUE,NA,NA,NA,119730003
0,TRUE,NA,NA,NA,119730004
0,TRUE,NA,NA,NA,119730005
0,FALSE,NA,NA,11973000002,119730006
0,FALSE,NA,NA,11973000001,119730007
0,TRUE,NA,NA,NA,119730008
0,TRUE,NA,NA,NA,119730009
0,TRUE,NA,NA,NA,119730010
0,TRUE,NA,NA,NA,119730011
0,TRUE,NA,NA,NA,119730012
0,TRUE,NA,NA,NA,119730013
0,FALSE,NA,NA,12053700001,120537001
0,TRUE,NA,NA,NA,120537002
0,TRUE,NA,NA,NA,120537003
0,TRUE,NA,NA,NA,120537004
0,TRUE,NA,NA,NA,120537005
0,TRUE,NA,NA,NA,120537006
0,TRUE,NA,NA,NA,120537007
0,TRUE,NA,NA,NA,120537008
0,FALSE,NA,NA,12053700003,120537009
0,FALSE,NA,NA,12053700002,120537010
0,TRUE,NA,NA,NA,120537011
0,TRUE,NA,NA,NA,120537012
0,TRUE,NA,NA,NA,120537013
0,TRUE,NA,NA,NA,120537014
0,TRUE,NA,NA,NA,120537015
0,TRUE,NA,NA,NA,120537016
0,FALSE,NA,NA,13580700003,135807001
0,TRUE,NA,NA,NA,135807002
0,TRUE,NA,NA,NA,135807003
0,TRUE,NA,NA,NA,135807004
0,TRUE,NA,NA,NA,135807005
0,TRUE,NA,NA,NA,135807006
0,TRUE,NA,NA,NA,135807007
0,TRUE,NA,NA,NA,135807008
0,TRUE,NA,NA,NA,135807009
0,TRUE,NA,NA,NA,135807010
0,TRUE,NA,NA,NA,135807011
0,FALSE,NA,NA,13580700002,135807012
0,TRUE,NA,NA,NA,135807013
0,TRUE,NA,NA,NA,135807014
0,TRUE,NA,NA,NA,135807015
0,FALSE,NA,NA,13580700001,135807016
0,TRUE,NA,NA,NA,135807017
0,TRUE,NA,NA,NA,135807018
0,TRUE,NA,NA,NA,135807019
0,TRUE,NA,NA,NA,135807020
0,TRUE,NA,NA,NA,135807021
0,TRUE,NA,NA,NA,135807022
0,TRUE,NA,NA,NA,135807023
0,FALSE,NA,NA,14973300003,149733001
0,TRUE,NA,NA,NA,149733002
0,TRUE,NA,NA,NA,149733003
0,TRUE,NA,NA,NA,149733004
0,TRUE,NA,NA,NA,149733005
0,TRUE,NA,NA,NA,149733006
0,TRUE,NA,NA,NA,149733007
0,TRUE,NA,NA,NA,149733008
0,TRUE,NA,NA,NA,149733009
0,TRUE,NA,NA,NA,149733010
0,TRUE,NA,NA,NA,149733011
0,FALSE,NA,NA,14973300002,149733012
0,TRUE,NA,NA,NA,149733013
0,TRUE,NA,NA,NA,149733014
0,TRUE,NA,NA,NA,149733015
0,TRUE,NA,NA,NA,149733016
0,TRUE,NA,NA,NA,149733017
0,TRUE,NA,NA,NA,149733018
0,FALSE,NA,NA,14973300001,149733019
0,TRUE,NA,NA,NA,149733020
0,TRUE,NA,NA,NA,149733021
0,TRUE,NA,NA,NA,149733022
0,TRUE,NA,NA,NA,149733023
0,TRUE,NA,NA,NA,149733024
0,TRUE,NA,NA,NA,149733025
0,FALSE,NA,NA,15461000001,154610001
0,TRUE,NA,NA,NA,154610002
0,TRUE,NA,NA,NA,154610003
0,FALSE,NA,NA,15461000002,154610004
0,FALSE,NA,NA,15461000003,154610005
0,TRUE,NA,NA,NA,154610006
0,TRUE,NA,NA,NA,154610007
0,TRUE,NA,NA,NA,154610008
0,TRUE,NA,NA,NA,154610009
0,TRUE,NA,NA,NA,154610010
0,TRUE,NA,NA,NA,154610011
0,FALSE,NA,NA,18014700003,180147001
0,FALSE,NA,NA,18014700002,180147002
0,FALSE,NA,NA,18014700001,180147003
0,TRUE,NA,NA,NA,180147004
0,TRUE,NA,NA,NA,180147005
0,FALSE,NA,NA,19003400001,190034001
0,FALSE,NA,NA,19003400002,190034002
0,FALSE,NA,NA,20747500003,207475001
0,TRUE,NA,NA,NA,207475002
0,TRUE,NA,NA,NA,207475003
0,TRUE,NA,NA,NA,207475004
0,FALSE,NA,NA,20747500002,207475005
0,FALSE,NA,NA,20747500001,207475006
1,TRUE,NA,NA,NA,207475007
0,TRUE,NA,NA,NA,207475008
0,TRUE,NA,NA,NA,207475009
0,TRUE,NA,NA,NA,207475010
0,TRUE,NA,NA,NA,207475011
0,TRUE,NA,NA,NA,207475012
0,FALSE,NA,NA,21362500001,213625001
0,FALSE,NA,NA,21362500003,213625002
0,FALSE,NA,NA,21362500002,213625003
0,TRUE,NA,NA,NA,213625004
0,TRUE,NA,NA,NA,213625005
0,TRUE,NA,NA,NA,213625006
0,TRUE,NA,NA,NA,213625007
0,TRUE,NA,NA,NA,213625008
0,TRUE,NA,NA,NA,215529001
0,TRUE,NA,NA,NA,215529002
0,TRUE,NA,NA,NA,215529003
0,TRUE,NA,NA,NA,215529004
0,FALSE,NA,NA,21552900001,215529005
0,FALSE,NA,NA,21552900004,215529006
0,FALSE,NA,NA,21552900003,215529007
0,FALSE,NA,NA,22175800001,221758001
0,FALSE,NA,NA,22175800002,221758002
0,FALSE,NA,NA,22175800003,221758003
0,TRUE,NA,NA,NA,221758004
0,TRUE,NA,NA,NA,221758005
0,TRUE,NA,NA,NA,221758006
0,FALSE,NA,NA,25523000001,255230001
0,TRUE,NA,NA,NA,255230002
0,TRUE,NA,NA,NA,255230003
0,TRUE,NA,NA,NA,255230004
0,TRUE,NA,NA,NA,255230005
0,TRUE,NA,NA,NA,255230006
0,TRUE,NA,NA,NA,255230007
0,TRUE,NA,NA,NA,255230008
0,TRUE,NA,NA,NA,255230009
0,TRUE,NA,NA,NA,255230010
0,TRUE,NA,NA,NA,255230011
0,FALSE,NA,NA,25523000005,255230012
0,TRUE,NA,NA,NA,255230013
0,TRUE,NA,NA,NA,255230014
0,TRUE,NA,NA,NA,255230015
0,TRUE,NA,NA,NA,255230016
0,FALSE,NA,NA,25523000004,255230017
0,FALSE,NA,NA,25523000003,255230018
1,TRUE,NA,NA,NA,255230019
1,TRUE,NA,NA,NA,255230020
0,TRUE,NA,NA,NA,255230021
0,TRUE,NA,NA,NA,255230022
0,TRUE,NA,NA,NA,255230023
0,FALSE,NA,NA,27279100001,272791001
0,FALSE,NA,NA,27279100004,272791002
0,FALSE,NA,NA,27279100002,272791003
0,FALSE,NA,NA,27279100003,272791004
0,FALSE,NA,NA,27404600001,274046001
0,TRUE,NA,NA,NA,274046002
0,TRUE,NA,NA,NA,274046003
0,TRUE,NA,NA,NA,274046004
0,TRUE,NA,NA,NA,274046005
0,TRUE,NA,NA,NA,274046006
0,TRUE,NA,NA,NA,274046007
0,TRUE,NA,NA,NA,274046008
0,TRUE,NA,NA,NA,274046009
0,TRUE,NA,NA,NA,274046010
0,TRUE,NA,NA,NA,274046011
0,FALSE,NA,NA,27404600002,274046012
0,TRUE,NA,NA,NA,274046013
0,TRUE,NA,NA,NA,274046014
0,FALSE,NA,NA,27404600003,274046015
0,TRUE,NA,NA,NA,274046016
0,TRUE,NA,NA,NA,274046017
0,TRUE,NA,NA,NA,274046018
0,TRUE,NA,NA,NA,274046019
0,TRUE,NA,NA,NA,274046020
0,TRUE,NA,NA,NA,274046021
0,FALSE,NA,NA,28515200003,285152001
0,TRUE,NA,NA,NA,285152002
0,TRUE,NA,NA,NA,285152003
0,TRUE,NA,NA,NA,285152004
0,TRUE,NA,NA,NA,285152005
0,TRUE,NA,NA,NA,285152006
0,TRUE,NA,NA,NA,285152007
0,TRUE,NA,NA,NA,285152008
0,TRUE,NA,NA,NA,285152009
0,TRUE,NA,NA,NA,285152010
0,TRUE,NA,NA,NA,285152011
0,FALSE,NA,NA,28515200002,285152012
0,TRUE,NA,NA,NA,285152013
0,TRUE,NA,NA,NA,285152014
0,TRUE,NA,NA,NA,285152015
0,TRUE,NA,NA,NA,285152016
0,TRUE,NA,NA,NA,285152017
0,TRUE,NA,NA,NA,285152018
0,TRUE,NA,NA,NA,285152019
0,TRUE,NA,NA,NA,285152020
0,TRUE,NA,NA,NA,285152021
0,TRUE,NA,NA,NA,285152022
0,FALSE,NA,NA,28515200001,285152023
0,TRUE,NA,NA,NA,285152024
0,TRUE,NA,NA,NA,285152025
0,TRUE,NA,NA,NA,285152026
0,TRUE,NA,NA,NA,285152027
0,TRUE,NA,NA,NA,285152028
0,TRUE,NA,NA,NA,285152029
0,FALSE,NA,NA,29347300001,293473001
0,TRUE,NA,NA,NA,293473002
0,TRUE,NA,NA,NA,293473003
0,TRUE,NA,NA,NA,293473004
0,TRUE,NA,NA,NA,293473005
0,TRUE,NA,NA,NA,293473006
0,TRUE,NA,NA,NA,293473007
0,TRUE,NA,NA,NA,293473008
0,TRUE,NA,NA,NA,293473009
0,TRUE,NA,NA,NA,293473010
0,TRUE,NA,NA,NA,293473011
0,FALSE,NA,NA,29347300002,293473012
0,TRUE,NA,NA,NA,293473013
0,TRUE,NA,NA,NA,293473014
0,TRUE,NA,NA,NA,293473015
0,TRUE,NA,NA,NA,293473016
0,TRUE,NA,NA,NA,293473017
0,TRUE,NA,NA,NA,293473018
0,TRUE,NA,NA,NA,293473019
0,TRUE,NA,NA,NA,293473020
0,TRUE,NA,NA,NA,293473021
0,TRUE,NA,NA,NA,293473022
0,TRUE,NA,NA,NA,293473023
0,TRUE,NA,NA,NA,293473024
0,TRUE,NA,NA,NA,293473025
0,TRUE,NA,NA,NA,293473026
0,TRUE,NA,NA,NA,293473027
0,TRUE,NA,NA,NA,293473028
0,TRUE,NA,NA,NA,293473029
0,TRUE,NA,NA,NA,293473030
0,TRUE,NA,NA,NA,293473031
0,TRUE,NA,NA,NA,293473032
0,TRUE,NA,NA,NA,293473033
0,FALSE,NA,NA,31875200003,318752001
0,FALSE,NA,NA,31875200001,318752002
0,FALSE,NA,NA,31875200002,318752003
0,TRUE,NA,NA,NA,318752004
0,TRUE,NA,NA,NA,318752005
0,TRUE,NA,NA,NA,318752006
0,FALSE,NA,NA,33980300001,339803001
0,TRUE,NA,NA,NA,339803002
0,TRUE,NA,NA,NA,339803003
0,TRUE,NA,NA,NA,339803004
0,TRUE,NA,NA,NA,339803005
0,TRUE,NA,NA,NA,339803006
0,TRUE,NA,NA,NA,339803007
0,TRUE,NA,NA,NA,339803008
0,TRUE,NA,NA,NA,339803009
0,TRUE,NA,NA,NA,339803010
0,TRUE,NA,NA,NA,339803011
0,FALSE,NA,NA,33980300002,339803012
0,TRUE,NA,NA,NA,339803013
0,TRUE,NA,NA,NA,339803014
0,TRUE,NA,NA,NA,339803015
1,TRUE,NA,NA,NA,339803016
1,TRUE,NA,NA,NA,339803017
1,TRUE,NA,NA,NA,339803018
1,TRUE,NA,NA,NA,339803019
1,TRUE,NA,NA,NA,339803020
1,TRUE,NA,NA,NA,339803021
1,TRUE,NA,NA,NA,339803022
0,TRUE,NA,NA,NA,339803023
1,TRUE,NA,NA,NA,339803024
0,TRUE,NA,NA,NA,339803025
0,TRUE,NA,NA,NA,339803026
0,TRUE,NA,NA,NA,339803027
0,TRUE,NA,NA,NA,339803028
0,TRUE,NA,NA,NA,339803029
0,TRUE,NA,NA,NA,339803030
0,TRUE,NA,NA,NA,339803031
0,TRUE,NA,NA,NA,339803032
0,TRUE,NA,NA,NA,339803033
0,TRUE,NA,NA,NA,339803034
0,TRUE,NA,NA,NA,339803035
0,TRUE,NA,NA,NA,339803036
0,TRUE,NA,NA,NA,339803037
0,TRUE,NA,NA,NA,339803038
0,TRUE,NA,NA,NA,339803039
0,TRUE,NA,NA,NA,339803040
0,TRUE,NA,NA,NA,339803041
0,TRUE,NA,NA,NA,339803042
0,TRUE,NA,NA,NA,339803043
0,TRUE,NA,NA,NA,339803044
0,TRUE,NA,NA,NA,339803045
0,TRUE,NA,NA,NA,339803046
0,TRUE,NA,NA,NA,339803047
0,TRUE,NA,NA,NA,339803048
0,TRUE,NA,NA,NA,339803049
0,TRUE,NA,NA,NA,339803050
0,TRUE,NA,NA,NA,339803051
0,TRUE,NA,NA,NA,339803052
0,TRUE,NA,NA,NA,339803053
0,TRUE,NA,NA,NA,339803054
0,TRUE,NA,NA,NA,339803055
0,TRUE,NA,NA,NA,339803056
0,TRUE,NA,NA,NA,339803057
0,TRUE,NA,NA,NA,339803058
0,TRUE,NA,NA,NA,339803059
0,TRUE,NA,NA,NA,339803060
0,TRUE,NA,NA,NA,339803061
0,TRUE,NA,NA,NA,339803062
0,TRUE,NA,NA,NA,339803063
0,TRUE,NA,NA,NA,339803064
0,TRUE,NA,NA,NA,339803065
0,TRUE,NA,NA,NA,339803066
0,TRUE,NA,NA,NA,339803067
0,TRUE,NA,NA,NA,339803068
0,TRUE,NA,NA,NA,339803069
0,TRUE,NA,NA,NA,339803070
0,TRUE,NA,NA,NA,339803071
0,TRUE,NA,NA,NA,339803072
0,TRUE,NA,NA,NA,339803073
0,TRUE,NA,NA,NA,339803074
0,TRUE,NA,NA,NA,339803075
0,TRUE,NA,NA,NA,339803076
0,TRUE,NA,NA,NA,339803077
0,TRUE,NA,NA,NA,339803078
0,TRUE,NA,NA,NA,339803079
0,TRUE,NA,NA,NA,339803080
0,TRUE,NA,NA,NA,339803081
0,TRUE,NA,NA,NA,339803082
0,TRUE,NA,NA,NA,339803083
0,TRUE,NA,NA,NA,339803084
0,TRUE,NA,NA,NA,339803085
0,TRUE,NA,NA,NA,339803086
0,TRUE,NA,NA,NA,339803087
0,TRUE,NA,NA,NA,339803088
0,TRUE,NA,NA,NA,339803089
0,TRUE,NA,NA,NA,339803090
0,FALSE,NA,NA,44149200001,441492001
0,TRUE,NA,NA,NA,441492002
0,TRUE,NA,NA,NA,441492003
0,TRUE,NA,NA,NA,441492004
0,TRUE,NA,NA,NA,441492005
0,TRUE,NA,NA,NA,441492006
0,TRUE,NA,NA,NA,441492007
0,TRUE,NA,NA,NA,441492008
0,TRUE,NA,NA,NA,441492009
0,TRUE,NA,NA,NA,441492010
0,TRUE,NA,NA,NA,441492011
0,FALSE,NA,NA,44149200002,441492012
0,TRUE,NA,NA,NA,441492013
0,TRUE,NA,NA,NA,441492014
0,FALSE,NA,NA,44149200003,441492015
0,TRUE,NA,NA,NA,441492016
0,TRUE,NA,NA,NA,441492017
0,TRUE,NA,NA,NA,441492018
0,TRUE,NA,NA,NA,441492019
0,TRUE,NA,NA,NA,441492020
0,TRUE,NA,NA,NA,441492021
0,FALSE,NA,NA,44701200001,447012001
0,TRUE,NA,NA,NA,447012002
0,TRUE,NA,NA,NA,447012003
0,TRUE,NA,NA,NA,447012004
0,TRUE,NA,NA,NA,447012005
0,FALSE,NA,NA,44701200002,447012006
0,TRUE,NA,NA,NA,447012007
0,TRUE,NA,NA,NA,447012008
0,TRUE,NA,NA,NA,447012009
0,TRUE,NA,NA,NA,447012010
0,TRUE,NA,NA,NA,447012011
0,TRUE,NA,NA,NA,447012012
0,TRUE,NA,NA,NA,447012013
0,FALSE,NA,NA,48251300001,482513001
0,TRUE,NA,NA,NA,482513002
0,FALSE,NA,NA,48251300002,482513003
0,FALSE,NA,NA,48251300003,482513004
0,FALSE,NA,NA,48251300004,482513005
0,TRUE,NA,NA,NA,482513006
0,TRUE,NA,NA,NA,482513007
0,TRUE,NA,NA,NA,482513008
0,TRUE,NA,NA,NA,482513009
0,TRUE,NA,NA,NA,482513010
0,FALSE,NA,NA,48750900002,487509001
0,FALSE,NA,NA,48750900001,487509002
0,TRUE,NA,NA,NA,487509003
0,FALSE,NA,NA,54339800001,543398001
0,TRUE,NA,NA,NA,543398002
0,TRUE,NA,NA,NA,543398003
0,TRUE,NA,NA,NA,543398004
0,TRUE,NA,NA,NA,543398005
0,TRUE,NA,NA,NA,543398006
0,TRUE,NA,NA,NA,543398007
0,TRUE,NA,NA,NA,543398008
0,FALSE,NA,NA,61477600001,614776001
0,TRUE,NA,NA,NA,614776002
0,TRUE,NA,NA,NA,614776003
0,TRUE,NA,NA,NA,614776004
0,TRUE,NA,NA,NA,614776005
0,TRUE,NA,NA,NA,614776006
0,TRUE,NA,NA,NA,614776007
0,TRUE,NA,NA,NA,614776008
0,TRUE,NA,NA,NA,614776009
0,FALSE,NA,NA,61477600003,614776010
0,FALSE,NA,NA,61477600002,614776011
0,TRUE,NA,NA,NA,614776012
0,TRUE,NA,NA,NA,614776013
0,TRUE,NA,NA,NA,614776014
0,TRUE,NA,NA,NA,614776015
0,TRUE,NA,NA,NA,614776016
0,TRUE,NA,NA,NA,614776017
0,FALSE,NA,NA,66235000001,662350001
0,TRUE,NA,NA,NA,662350002
0,TRUE,NA,NA,NA,662350003
0,TRUE,NA,NA,NA,662350004
0,TRUE,NA,NA,NA,662350005
0,TRUE,NA,NA,NA,662350006
0,TRUE,NA,NA,NA,662350007
0,FALSE,NA,NA,66235000002,662350008
0,FALSE,NA,NA,66235000003,662350009
0,TRUE,NA,NA,NA,662350010
0,TRUE,NA,NA,NA,662350011
0,TRUE,NA,NA,NA,662350012
0,TRUE,NA,NA,NA,662350013
0,TRUE,NA,NA,NA,662350014
0,FALSE,NA,NA,68060600001,680606001
0,TRUE,NA,NA,NA,680606002
0,TRUE,NA,NA,NA,680606003
0,FALSE,NA,NA,68060600002,680606004
0,FALSE,NA,NA,68060600003,680606005
0,TRUE,NA,NA,NA,680606006
0,TRUE,NA,NA,NA,680606007
0,TRUE,NA,NA,NA,680606008
0,TRUE,NA,NA,NA,680606009
0,TRUE,NA,NA,NA,680606010
0,TRUE,NA,NA,NA,680606011
0,FALSE,NA,NA,72354300001,723543001
0,TRUE,NA,NA,NA,723543002
0,TRUE,NA,NA,NA,723543003
0,TRUE,NA,NA,NA,723543004
0,TRUE,NA,NA,NA,723543005
0,TRUE,NA,NA,NA,723543006
0,TRUE,NA,NA,NA,723543007
0,TRUE,NA,NA,NA,723543008
0,TRUE,NA,NA,NA,723543009
0,TRUE,NA,NA,NA,723543010
0,TRUE,NA,NA,NA,723543011
0,FALSE,NA,NA,72354300002,723543012
0,TRUE,NA,NA,NA,723543013
0,TRUE,NA,NA,NA,723543014
0,TRUE,NA,NA,NA,723543015
0,TRUE,NA,NA,NA,723543016
0,FALSE,NA,NA,72354300003,723543017
0,TRUE,NA,NA,NA,723543018
0,TRUE,NA,NA,NA,723543019
0,TRUE,NA,NA,NA,723543020
0,TRUE,NA,NA,NA,723543021
0,TRUE,NA,NA,NA,723543022
0,TRUE,NA,NA,NA,723543023
0,FALSE,NA,NA,72687100001,726871001
0,FALSE,NA,NA,72687100002,726871002
0,FALSE,NA,NA,72687100003,726871003
0,TRUE,NA,NA,NA,726871004
0,FALSE,NA,NA,75182500001,751825001
0,TRUE,NA,NA,NA,751825002
0,TRUE,NA,NA,NA,751825003
0,TRUE,NA,NA,NA,751825004
0,FALSE,NA,NA,75182500002,751825005
0,FALSE,NA,NA,75182500003,751825006
0,TRUE,NA,NA,NA,751825007
0,TRUE,NA,NA,NA,751825008
0,TRUE,NA,NA,NA,751825009
0,TRUE,NA,NA,NA,751825010
0,TRUE,NA,NA,NA,751825011
0,TRUE,NA,NA,NA,751825012
0,FALSE,NA,NA,89202800001,892028001
0,TRUE,NA,NA,NA,892028002
0,TRUE,NA,NA,NA,892028003
0,TRUE,NA,NA,NA,892028004
0,TRUE,NA,NA,NA,892028005
0,TRUE,NA,NA,NA,892028006
0,TRUE,NA,NA,NA,892028007
0,TRUE,NA,NA,NA,892028008
0,TRUE,NA,NA,NA,892028009
0,TRUE,NA,NA,NA,892028010
0,TRUE,NA,NA,NA,892028011
0,FALSE,NA,NA,89202800003,892028012
0,FALSE,NA,NA,89202800002,892028013
0,TRUE,NA,NA,NA,892028014
0,TRUE,NA,NA,NA,892028015
0,TRUE,NA,NA,NA,892028016
0,TRUE,NA,NA,NA,892028017
0,TRUE,NA,NA,NA,892028018
0,TRUE,NA,NA,NA,892028019
0,FALSE,NA,NA,93279200004,932792001
0,TRUE,NA,NA,NA,932792002
0,TRUE,NA,NA,NA,932792003
0,TRUE,NA,NA,NA,932792004
0,TRUE,NA,NA,NA,932792005
0,TRUE,NA,NA,NA,932792006
0,TRUE,NA,NA,NA,932792007
0,TRUE,NA,NA,NA,932792008
0,TRUE,NA,NA,NA,932792009
0,TRUE,NA,NA,NA,932792010
0,TRUE,NA,NA,NA,932792011
0,FALSE,NA,NA,93279200001,932792012
0,TRUE,NA,NA,NA,932792013
0,TRUE,NA,NA,NA,932792014
0,TRUE,NA,NA,NA,932792015
0,TRUE,NA,NA,NA,932792016
0,TRUE,NA,NA,NA,932792017
0,TRUE,NA,NA,NA,932792018
0,TRUE,NA,NA,NA,932792019
0,TRUE,NA,NA,NA,932792020
0,TRUE,NA,NA,NA,932792021
0,TRUE,NA,NA,NA,932792022
0,FALSE,NA,NA,93279200002,932792023
0,TRUE,NA,NA,NA,932792024
0,TRUE,NA,NA,NA,932792025
0,TRUE,NA,NA,NA,932792026
0,TRUE,NA,NA,NA,932792027
0,TRUE,NA,NA,NA,932792028
0,TRUE,NA,NA,NA,932792029
0,TRUE,NA,NA,NA,932792030
0,TRUE,NA,NA,NA,932792031
0,TRUE,NA,NA,NA,932792032
0,TRUE,NA,NA,NA,932792033
0,FALSE,NA,NA,93279200003,932792034
0,TRUE,NA,NA,NA,932792035
0,TRUE,NA,NA,NA,932792036
0,TRUE,NA,NA,NA,932792037
0,TRUE,NA,NA,NA,932792038
0,TRUE,NA,NA,NA,932792039
0,TRUE,NA,NA,NA,932792040
0,TRUE,NA,NA,NA,932792041
0,FALSE,NA,NA,117729100002,1177291001
0,FALSE,NA,NA,117729100001,1177291002
0,TRUE,NA,NA,NA,1177291003
0,TRUE,NA,NA,NA,1177291004
0,TRUE,NA,NA,NA,1177291005
0,TRUE,NA,NA,NA,1177291006
0,TRUE,NA,NA,NA,1177291007
0,TRUE,NA,NA,NA,1177291008
0,FALSE,NA,NA,142164600001,1421646001
0,TRUE,NA,NA,NA,1421646002
0,TRUE,NA,NA,NA,1421646003
0,TRUE,NA,NA,NA,1421646004
0,TRUE,NA,NA,NA,1421646005
0,TRUE,NA,NA,NA,1421646006
0,TRUE,NA,NA,NA,1421646007
0,TRUE,NA,NA,NA,1421646008
0,TRUE,NA,NA,NA,1421646009
0,TRUE,NA,NA,NA,1421646010
0,TRUE,NA,NA,NA,1421646011
0,FALSE,NA,NA,142164600005,1421646012
0,TRUE,NA,NA,NA,1421646013
0,TRUE,NA,NA,NA,1421646014
0,TRUE,NA,NA,NA,1421646015
0,TRUE,NA,NA,NA,1421646016
0,FALSE,NA,NA,142164600003,1421646017
0,FALSE,NA,NA,142164600004,1421646018
0,FALSE,NA,NA,142164600002,1421646019
0,TRUE,NA,NA,NA,1421646020
0,TRUE,NA,NA,NA,1421646021
0,TRUE,NA,NA,NA,1421646022
0,TRUE,NA,NA,NA,1421646023
0,FALSE,NA,NA,143220600003,1432206001
0,TRUE,NA,NA,NA,1432206002
0,TRUE,NA,NA,NA,1432206003
0,TRUE,NA,NA,NA,1432206004
0,TRUE,NA,NA,NA,1432206005
0,TRUE,NA,NA,NA,1432206006
0,TRUE,NA,NA,NA,1432206007
0,TRUE,NA,NA,NA,1432206008
0,TRUE,NA,NA,NA,1432206009
0,TRUE,NA,NA,NA,1432206010
0,TRUE,NA,NA,NA,1432206011
0,FALSE,NA,NA,143220600002,1432206012
0,TRUE,NA,NA,NA,1432206013
0,TRUE,NA,NA,NA,1432206014
0,TRUE,NA,NA,NA,1432206015
0,TRUE,NA,NA,NA,1432206016
0,TRUE,NA,NA,NA,1432206017
0,TRUE,NA,NA,NA,1432206018
0,TRUE,NA,NA,NA,1432206019
0,FALSE,NA,NA,143220600001,1432206020
0,FALSE,NA,NA,145417200001,1454172001
0,FALSE,NA,NA,145417200002,1454172002
0,TRUE,NA,NA,NA,1454172003
0,FALSE,NA,NA,145417200003,1454172004
0,TRUE,NA,NA,NA,1602823001
0,TRUE,NA,NA,NA,1602823002
0,TRUE,NA,NA,NA,1602823003
0,TRUE,NA,NA,NA,1602823004
0,TRUE,NA,NA,NA,1602823005
0,TRUE,NA,NA,NA,1602823006
0,TRUE,NA,NA,NA,1602823007
0,TRUE,NA,NA,NA,1602823008
0,TRUE,NA,NA,NA,1602823009
0,TRUE,NA,NA,NA,1602823010
0,TRUE,NA,NA,NA,1602823011
0,FALSE,NA,NA,160282300003,1602823012
0,TRUE,NA,NA,NA,1602823013
0,TRUE,NA,NA,NA,1602823014
0,TRUE,NA,NA,NA,1602823015
0,TRUE,NA,NA,NA,1602823016
0,TRUE,NA,NA,NA,1602823017
0,FALSE,NA,NA,160282300002,1602823018
0,FALSE,NA,NA,160282300001,1602823019
0,TRUE,NA,NA,NA,1602823020
0,TRUE,NA,NA,NA,1602823021
0,TRUE,NA,NA,NA,1602823022
0,TRUE,NA,NA,NA,1602823023
0,TRUE,NA,NA,NA,1602823024
0,TRUE,NA,NA,NA,1676207001
0,TRUE,NA,NA,NA,1676207002
0,FALSE,NA,NA,167620700001,1676207003
0,TRUE,NA,NA,NA,1676207004
0,TRUE,NA,NA,NA,1676207005
0,TRUE,NA,NA,NA,1676207006
0,TRUE,NA,NA,NA,1676207007
0,TRUE,NA,NA,NA,1676207008
0,TRUE,NA,NA,NA,1676207009
0,FALSE,NA,NA,175921100001,1759211001
0,TRUE,NA,NA,NA,1759211002
0,TRUE,NA,NA,NA,1759211003
0,TRUE,NA,NA,NA,1759211004
0,TRUE,NA,NA,NA,1759211005
0,TRUE,NA,NA,NA,1759211006
0,TRUE,NA,NA,NA,1759211007
0,TRUE,NA,NA,NA,1759211008
0,TRUE,NA,NA,NA,1759211009
0,TRUE,NA,NA,NA,1759211010
0,TRUE,NA,NA,NA,1759211011
0,TRUE,NA,NA,NA,1759211012
0,TRUE,NA,NA,NA,1759211013
0,TRUE,NA,NA,NA,1759211014
0,TRUE,NA,NA,NA,1759211015
0,TRUE,NA,NA,NA,1759211016
